age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,contacted_before,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
53,unemployed,married,basic.4y,unknown,yes,no,telephone,may,wed,4,0,0,nonexistent,3.0,3,2,4,2,0
50,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,2,0,0,nonexistent,3.0,3,2,4,2,0
42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,4,0,0,nonexistent,3.0,3,2,4,2,0
45,technician,married,high.school,no,yes,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
39,admin.,single,unknown,no,no,yes,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
38,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
37,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
57,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
48,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
27,services,married,high.school,unknown,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
38,blue-collar,single,high.school,unknown,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
35,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
46,technician,single,university.degree,no,yes,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
40,blue-collar,single,unknown,unknown,yes,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
38,housemaid,married,basic.6y,unknown,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
28,admin.,married,university.degree,no,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
34,technician,single,professional.course,no,no,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
39,admin.,married,high.school,no,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
37,entrepreneur,married,university.degree,no,no,yes,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
45,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
58,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,1
38,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
35,admin.,married,high.school,no,yes,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
36,services,married,high.school,no,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
39,technician,divorced,professional.course,no,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
41,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
41,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
26,services,single,basic.9y,no,no,yes,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
54,management,married,basic.4y,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
41,blue-collar,divorced,basic.6y,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
45,management,married,unknown,unknown,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
38,admin.,divorced,high.school,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
33,services,single,high.school,no,yes,unknown,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
26,blue-collar,single,high.school,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
42,management,married,university.degree,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
35,admin.,single,university.degree,no,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
41,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
35,services,married,high.school,no,no,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,1
53,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
38,admin.,single,university.degree,unknown,no,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
30,technician,single,professional.course,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
57,retired,single,high.school,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
37,blue-collar,single,basic.9y,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
46,admin.,divorced,high.school,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
37,admin.,married,high.school,no,no,yes,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
54,blue-collar,single,basic.4y,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
47,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
41,management,married,university.degree,no,no,yes,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
49,technician,married,professional.course,no,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,1
51,unemployed,married,basic.9y,unknown,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
53,admin.,married,basic.9y,no,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
36,blue-collar,single,high.school,no,no,yes,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
55,housemaid,married,basic.4y,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
47,admin.,married,high.school,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
25,services,married,high.school,unknown,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
27,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
47,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
36,technician,married,professional.course,unknown,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
50,admin.,divorced,basic.9y,no,no,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
53,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
37,self-employed,married,professional.course,no,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
36,services,single,basic.9y,unknown,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
53,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
42,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
39,blue-collar,married,basic.4y,no,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
46,entrepreneur,married,high.school,no,no,yes,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
32,services,married,high.school,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
28,technician,divorced,university.degree,no,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
40,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
26,blue-collar,single,basic.9y,unknown,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
30,services,single,unknown,no,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
38,technician,married,basic.6y,unknown,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,1
37,technician,single,basic.9y,no,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
39,self-employed,married,university.degree,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
36,blue-collar,divorced,high.school,no,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
29,admin.,married,high.school,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
22,blue-collar,single,basic.6y,unknown,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,1
49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
31,admin.,single,university.degree,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
47,management,married,basic.4y,unknown,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
47,admin.,single,university.degree,no,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
38,admin.,married,university.degree,no,no,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
43,admin.,divorced,high.school,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
46,services,married,high.school,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
33,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
27,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
53,technician,married,professional.course,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
30,management,divorced,university.degree,no,no,yes,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
47,blue-collar,divorced,basic.9y,no,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
55,blue-collar,married,professional.course,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
60,retired,divorced,basic.4y,unknown,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
48,technician,married,high.school,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
42,blue-collar,divorced,basic.4y,no,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
48,technician,married,high.school,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
48,technician,married,high.school,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
42,blue-collar,divorced,basic.4y,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
46,admin.,single,university.degree,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
36,services,single,basic.9y,no,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
29,technician,single,university.degree,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
50,blue-collar,married,high.school,unknown,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
33,admin.,married,unknown,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
37,management,single,university.degree,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
42,technician,married,university.degree,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
24,services,single,basic.9y,no,yes,yes,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
55,technician,married,university.degree,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
38,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
36,blue-collar,married,university.degree,unknown,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
45,unemployed,married,university.degree,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
38,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
51,admin.,divorced,unknown,no,yes,unknown,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
48,technician,married,high.school,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
46,admin.,married,university.degree,no,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
47,management,divorced,university.degree,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
33,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
39,admin.,married,high.school,no,yes,yes,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
47,management,divorced,university.degree,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
37,blue-collar,single,basic.9y,no,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
47,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
29,services,single,university.degree,no,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
44,housemaid,married,high.school,unknown,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
45,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
47,blue-collar,divorced,basic.4y,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
38,entrepreneur,divorced,university.degree,unknown,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
25,housemaid,married,basic.9y,no,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
47,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,1
55,housemaid,married,professional.course,no,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
56,retired,married,high.school,unknown,no,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
44,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
36,technician,single,university.degree,unknown,no,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
40,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
46,blue-collar,married,unknown,unknown,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
48,blue-collar,divorced,basic.9y,no,yes,yes,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
40,self-employed,married,high.school,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
37,technician,single,professional.course,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
58,services,divorced,professional.course,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
50,technician,married,professional.course,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
55,retired,married,high.school,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,1
55,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
51,management,married,university.degree,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
45,admin.,married,university.degree,no,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
39,technician,married,professional.course,no,no,yes,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
47,blue-collar,divorced,basic.4y,no,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
55,admin.,married,high.school,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
41,services,married,high.school,no,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
48,blue-collar,married,basic.6y,no,yes,unknown,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
41,technician,married,university.degree,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
41,blue-collar,divorced,basic.6y,no,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
30,services,single,high.school,unknown,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
32,entrepreneur,married,high.school,unknown,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
56,unemployed,divorced,university.degree,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
53,technician,married,professional.course,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
39,admin.,married,university.degree,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
48,technician,single,high.school,no,yes,yes,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
42,admin.,divorced,high.school,no,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
36,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
35,technician,married,professional.course,no,yes,yes,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
47,admin.,married,unknown,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
38,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
59,retired,married,university.degree,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
34,admin.,divorced,basic.6y,no,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
47,management,married,basic.4y,unknown,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
53,services,divorced,university.degree,no,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
44,self-employed,married,university.degree,unknown,yes,unknown,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
48,services,single,high.school,unknown,yes,yes,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
50,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
44,housemaid,single,unknown,unknown,yes,yes,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
33,unemployed,married,basic.9y,no,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
42,entrepreneur,married,high.school,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
45,services,single,basic.9y,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
51,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
35,blue-collar,married,professional.course,no,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
55,technician,single,university.degree,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
32,services,single,professional.course,no,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
42,admin.,divorced,university.degree,no,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
57,blue-collar,divorced,unknown,unknown,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
57,admin.,divorced,high.school,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
46,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
42,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
38,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
31,technician,single,university.degree,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
44,admin.,married,high.school,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
28,blue-collar,single,basic.9y,unknown,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
29,admin.,single,university.degree,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
56,retired,married,basic.4y,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
47,management,married,university.degree,no,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
26,student,single,basic.9y,unknown,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
39,management,married,university.degree,no,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
51,services,married,unknown,unknown,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
54,technician,single,university.degree,unknown,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
42,unemployed,married,basic.9y,no,yes,yes,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
57,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
27,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
27,technician,single,professional.course,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
59,technician,divorced,university.degree,no,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
47,blue-collar,divorced,basic.9y,unknown,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
43,admin.,married,professional.course,no,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
36,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
47,management,divorced,basic.6y,unknown,yes,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
38,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
38,entrepreneur,married,basic.9y,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
33,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
43,entrepreneur,married,basic.9y,unknown,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
39,blue-collar,married,unknown,no,no,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
41,technician,single,professional.course,no,no,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
37,blue-collar,single,unknown,no,no,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
32,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
46,management,married,university.degree,no,yes,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
49,entrepreneur,married,university.degree,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
33,services,single,high.school,no,yes,no,telephone,may,fri,2,0,0,nonexistent,3.0,3,2,3,2,0
42,admin.,divorced,university.degree,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
23,services,married,basic.9y,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
28,services,married,high.school,no,yes,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
36,admin.,married,high.school,unknown,yes,no,telephone,may,fri,4,0,0,nonexistent,3.0,3,2,3,2,0
27,technician,married,university.degree,no,no,no,telephone,may,fri,3,0,0,nonexistent,3.0,3,2,3,2,0
37,entrepreneur,married,basic.6y,unknown,yes,unknown,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
49,housemaid,married,basic.4y,no,no,no,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
55,blue-collar,married,basic.4y,no,no,yes,telephone,may,fri,1,0,0,nonexistent,3.0,3,2,3,2,0
